Fertilizer Name;N (%);P (%);K (%);Fertilizer Type;Absorption Rate (%);Price per kg (TND);State;Region of Use in Tunisia;Specific Crop;Crop N;Crop P;Crop K;Application Method;Root Depth (cm);Soil_P;Soil_K;Soil_N;pH;Usage (Dosage)
IDAI ALGAFER;15;15;10;Granular;80;2.94;Sidi Bouzid;Central;Potato;61;62;21;Radicular and Foliar;50;;72.76799963253623;24.2;7.04142605342775;5.0
FULVILAND;15;10;12;Chemical;60;3.01;Bizerte;North;Olive;146;70;40;Radicular and Foliar;80;26.961794117292225;92.8;48.90085252429507;6.9771918693820245;7.49
TECAMIN MAX;5;10;10;Chemical;50;2.57;Gabes;South;Olive;146;70;40;Radicular and Foliar;80;5.126607808773781;92.52062449019569;40.8523833441039;8.123613685033286;10.64
DAP;18;46;0;Granular;65;4.63;Sousse;Central;Corn;142;61;34;Radicular and Soil Application;70;15.188743328105073;66.07060778470004;46.21530046243721;7.324803682199013;61.52
FARINA DI BASALTO;15;5;5;Organic;50;2.69;Tunis;North;Barley;127;39;57;Soil Application;55;21.688288646554103;136.6;71.73580070118852;6.875368875427513;24.08
MAX SEASAILER;15;10;15;Liquid;80;2.97;Kasserine;Central;Corn;142;61;34;Radicular and Foliar;70;29.3790368171717;107.17476776631554;39.8;8.147584394706993;5.15
ECORMON;5;5;15;Chemical;85;2.5;Kef;Central;Tomato;142;33;22;Radicular and Foliar;45;15.6;90.6;22.8;7.916564817368605;6.3
CALCIUM NITRATE;10;15;15;Organic;57;3.4;Kasserine;Central;Potato;61;62;21;Soil Application;50;28.734857428467333;108.2;43.43764477210738;7.876553734447965;7.78
TURBO;15;10;15;Chemical;60;3.26;Siliana;Central;Olive;146;70;40;Radicular and Foliar;80;17.2;74.6;53.69558039191941;7.349926573706997;6.25
AGRIFUL;15;10;15;Organic;70;3.4;Sidi Bouzid;Central;Barley;127;39;57;Radicular and Foliar;55;11.113857478771234;74.07514730772004;23.394931578569725;7.350257033493579;7.06
CONTROLPHYT Cu;12;10;5;Organic;85;2.22;Zaghouan;North;Olive;146;70;40;Radicular and Foliar;80;18.489105185063902;146.97847435691878;85.8;7.2313004763983315;12.22
ESPARTAN;5;8;25;Granular;55;3.19;Kasserine;Central;Potato;61;62;21;Radicular;50;27.077900660006293;110.8;45.108246908404645;7.925672681103888;5.35
BIOFERT ORGANIC;15;15;10;Organic;75;2.76;Kef;Central;Wheat;41;73;79;Radicular;60;16.7;98.80835156468628;25.159419952360768;7.638159802474522;8.67
ACM POTASIO GEL;12;15;20;Liquid;80;3.66;Monastir;Central;Corn;142;61;34;Radicular and Foliar;70;13.365242038657382;98.48902392224323;20.8;7.72252706266579;5.0
HUMILIG 11-5;11;5;10;Chemical;90;2.65;Sidi Bouzid;Central;Corn;142;61;34;Radicular;70;11.082728201107328;77.08295897536316;21.831995735696992;7.178144904045815;7.06
IRON CHELATE 6%;15;5;15;Liquid;80;2.84;Mahdia;Central;Olive;146;70;40;Foliar;80;13.7;109.6;;7.571847973868064;5.0
PANORAMIX WHEAT;10;5;10;Liquid;80;2.67;Ariana;North;Olive;146;70;40;Seed Treatment;80;19.895520800931312;92.3094673616784;29.6;7.38941805366737;6.62
IRON CHELATE 6%;15;5;15;Liquid;80;2.95;Monastir;Central;Potato;61;62;21;Foliar;50;11.957907685852016;87.3;22.3;7.703599022227752;6.38
ACM FUL EXTRA;5;10;15;Liquid;85;2.82;Tunis;North;Corn;142;61;34;Radicular and Foliar;70;22.3;152.6;64.4;7.019427185558196;5.0
POTAFERT 0-0-60;0;0;60;Liquid;65;3.8;Tataouine;South;Olive;146;70;40;Soil Application;80;21.797498728774723;87.0;22.1;7.428035285990965;5.0
IDAI K PLUS;8;10;15;Organic;60;2.71;Gabes;South;Wheat;41;73;79;Radicular and Foliar;60;5.1;81.6;41.72890767607528;8.199679311987179;5.0
ACM FUL EXTRA;5;10;15;Liquid;85;2.83;Gafsa;South;Tomato;142;33;22;Radicular and Foliar;45;11.329830635222413;57.9;39.90332486928048;8.198805285404525;5.47
SANBIO PLANTA;15;10;15;Organic;80;2.63;Sfax;South;Corn;142;61;34;Soil Application;70;6.273608187544274;88.6;42.69722104979687;7.664292980637768;5.19
BLACKFORT;10;5;10;Granular;70;1.79;Tunis;North;Barley;127;39;57;Radicular and Foliar;55;22.1;159.2;69.5;7.250048552524145;10.61
PERFECTOSE;15;5;10;Liquid;50;2.13;Jendouba;North;Potato;61;62;21;Radicular and Foliar;50;31.83852806177673;82.59705634863388;60.576541167958496;6.699694017060204;9.9
SANBIO PLANTA;15;10;15;Organic;80;2.77;Jendouba;North;Barley;127;39;57;Soil Application;55;30.26761919212937;77.76658446917953;56.48121187450725;6.813886669602885;5.82
TUNIFERT 12-12-17;12;12;17;Organic;80;2.65;Bizerte;North;Olive;146;70;40;Soil Application;80;31.6;98.4;;6.874824919819133;5.0
N-BALANCER;15;15;10;Granular;75;2.81;Sidi Bouzid;Central;Corn;142;61;34;Radicular and Foliar;70;12.1;72.3;24.463882322187445;7.3268115754449505;8.15
POTAFERT 0-0-60;0;0;60;Liquid;65;3.95;Sousse;Central;Barley;127;39;57;Soil Application;55;16.403227314428495;62.9;45.8912710452932;7.363104693210055;5.0
FORCEX ECO;10;5;10;Organic;60;1.75;Zaghouan;North;Barley;127;39;57;Radicular and Foliar;55;17.9;137.06534229062478;76.70105568911247;7.49340004182804;10.55
AGRIPHYT CONTACT Zn-Mn;15;15;15;Chemical;55;3.48;Kairouan;Central;Corn;142;61;34;Foliar;70;19.4;67.38925416564568;63.3;7.988988431555085;7.19
SULFOMAG 0-0-22 + 11S + 11MgO;0;0;22;Organic;60;2.33;Zaghouan;North;Barley;127;39;57;Soil Application;55;15.1;;84.29498456506535;7.428653330277936;5.0
STIMUL NOSSUM SP;15;15;10;Organic;75;2.95;Manouba;North;Barley;127;39;57;Radicular and Foliar;55;;96.0;35.2;6.59629411845863;5.0
SYNAFER PREMIUM Fe 6% EDDHA;5;15;10;Liquid;55;2.82;Medenine;South;Wheat;41;73;79;Radicular and Soil Application;60;19.7;46.8;24.337039285206625;7.700390180209508;120.51
FLOCROP B;15;10;5;Liquid;70;2.97;Ariana;North;Wheat;41;73;79;Radicular and Foliar;60;19.732957575574304;93.8;37.3;7.291685233873329;14.65
MAX SEASAILER;15;10;15;Liquid;80;2.5;Gabes;South;Olive;146;70;40;Radicular and Foliar;80;4.80099033048502;95.03415593173936;34.32079592045436;8.31601132476329;5.0
AGRIPHYT CONTACT Zn-Mn;15;15;15;Chemical;55;3.68;Manouba;North;Tomato;142;33;22;Foliar;45;38.0279961276049;94.17272228747638;37.4;6.704094401992262;5.0
MainstayCalcio;15;5;5;Liquid;60;2.41;Sousse;Central;Potato;61;62;21;Radicular and Foliar;50;17.472407556191726;68.75294710977185;53.1;7.360822686215356;16.84
BLACKFORT;10;5;10;Granular;70;2.05;Beja;North;Wheat;41;73;79;Radicular and Foliar;60;25.45426661984356;137.28396331902414;36.57715390847196;6.978402761463569;7.77
FERTIMAX 15-15-15;15;15;15;Granular;60;3.24;Jendouba;North;Wheat;41;73;79;Soil Application;60;32.85956776820887;77.21182177962154;66.10523836274082;6.610474320061636;5.66
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;2.79;Nabeul;North;Wheat;41;73;79;Soil Application;60;21.37994490529655;108.6;51.6;6.793994075777984;5.0
IRON CHELATE 6%;15;5;15;Liquid;76;3.13;Tataouine;South;Wheat;41;73;79;Foliar;60;23.2;76.0;23.11901533234348;7.72995188490736;25.42
GOLDEN FER;12;10;5;Liquid;70;2.47;Zaghouan;North;Olive;146;70;40;Radicular and Soil Application;80;16.8;143.8027195226035;81.93616049381343;7.386853777550463;15.05
AGRIPHYT CONTACT Zn-Mn;15;15;15;Chemical;55;3.47;Kairouan;Central;Wheat;41;73;79;Foliar;60;;69.94563763220908;59.27442878646195;7.75002868915875;5.0
TRADECORP AZ;15;15;5;Granular;55;2.87;Jendouba;North;Olive;146;70;40;Radicular and Foliar;80;29.97068134689436;87.46929083270776;57.55004395369713;6.771698447229559;17.92
REZIST;10;15;5;Liquid;50;2.68;Ariana;North;Barley;127;39;57;Radicular and Foliar;55;17.71034163090036;92.00489665473413;31.37121063284489;7.274040249498937;20.29
DEFENDER MZ;10;15;10;Liquid;85;2.29;Medenine;South;Tomato;142;33;22;Radicular and Foliar;45;18.78800181552085;46.91145217024388;23.641477852360936;7.496137028512817;7.98
ECKLOMAR;10;5;10;Chemical;70;2.1;Kasserine;Central;Potato;61;62;21;Radicular and Foliar;50;27.15882760512949;;39.24821691167556;7.697754409925064;9.61
IRON CHELATE 6%;15;5;15;Liquid;80;2.69;Ariana;North;Corn;142;61;34;Foliar;70;19.5;93.63200315133334;30.7;7.391371082639645;5.48
FOLIASTIM MN/ZN;15;15;5;Liquid;75;3.23;Ariana;North;Corn;142;61;34;Radicular;70;19.0;81.54301058147632;35.89028365916416;7.470563660886941;14.83
TRADEBOR;12;10;20;Liquid;50;2.85;Monastir;Central;Corn;142;61;34;Radicular and Foliar;70;13.1;86.9;20.80255936776933;7.807991399506578;6.37
MOLYBDENUM PLUS;5;10;5;Chemical;75;2.21;Manouba;North;Olive;146;70;40;Foliar;80;33.0267457781548;91.39888686381856;40.43912892333282;6.565851527453996;14.81
TERIOS LIQUIDO;5;5;20;Chemical;70;2.65;Sfax;South;Corn;142;61;34;Radicular;70;6.236757053138922;100.67140160945496;40.73425452218488;7.91179596843809;5.0
ACA 27 ORGANIC;10;15;15;Chemical;85;2.69;Kairouan;Central;Olive;146;70;40;Radicular and Foliar;80;;78.41554787859322;60.81369208541788;7.721498503540424;5.0
DAP 18-46-0;18;46;0;Granular;60;3.87;Kasserine;Central;Barley;127;39;57;Soil Application;55;29.4;100.54656153291336;41.60376896789366;7.732849077449816;17.5
IRON CHELATE 6%;15;5;15;Liquid;80;2.32;Zaghouan;North;Barley;127;39;57;Foliar;55;18.73151205756245;142.64337752554457;86.6;7.492763632555237;5.72
TUNIFERT 12-12-17;12;12;17;Organic;79;2.94;Medenine;South;Tomato;142;33;22;Soil Application;45;20.343920593641887;41.3033964823569;24.0;7.58642116817393;5.48
FORCEX ECO;10;5;10;Organic;60;2.15;Bizerte;North;Corn;142;61;34;Radicular and Foliar;70;26.371093516207004;93.38671040646368;41.4;6.82073203207204;10.62
DAP;18;46;0;Granular;65;4.47;Manouba;North;Olive;146;70;40;Radicular and Soil Application;80;34.83665309105007;84.9;37.411203393159504;6.8474691224485005;54.88
SULFOMAG 0-0-22 + 11S + 11MgO;0;0;22;Organic;60;2.48;Kebili;South;Corn;142;61;34;Soil Application;70;21.5;76.2;37.9;8.02756981146798;5.0
MOLEX;5;15;25;Chemical;75;3.18;Bizerte;North;Corn;142;61;34;Radicular and Foliar;70;30.8;94.94330834420984;43.0;6.8675498008999405;5.0
IRON CHELATE 6%;15;5;15;Liquid;80;2.7;Tunis;North;Tomato;142;33;22;Foliar;45;25.95284004372585;158.34345764028484;64.4;7.242136323489967;6.1
ACM AMINO 12 VEGETAL;15;10;15;Liquid;75;3.41;Medenine;South;Tomato;142;33;22;Radicular and Foliar;45;19.519447749006147;40.672754060697;26.921518764438947;7.771121310379537;6.47
CAOS XT;15;10;15;Chemical;55;3.16;Kairouan;Central;Potato;61;62;21;Radicular and Foliar;50;22.2;72.2;55.9;7.744990670814392;7.86
CAOS XT;15;10;15;Chemical;55;3.46;Mahdia;Central;Wheat;41;73;79;Radicular and Foliar;60;15.1;91.93057690241056;31.6;7.508603160228708;6.56
FORCE SOIL;15;10;5;Granular;90;2.62;Tataouine;South;Tomato;142;33;22;Horticulture;45;20.7;86.45516325078121;24.28597010642273;7.527214375385424;14.98
BLACKJAK;18;12;20;Granular;80;3.92;Sousse;Central;Barley;127;39;57;Radicular;55;16.004288405636686;72.00393601770986;49.7;7.54504141613157;5.0
ALGA-PLEX;10;5;10;Chemical;60;2.59;Mahdia;Central;Wheat;41;73;79;Radicular and Foliar;60;14.8;100.10989693743332;31.8;7.39484953058011;9.59
ICI;12;5;15;Granular;77;2.92;Ben Arous;North;Corn;142;61;34;Radicular and Foliar;70;28.93288182907068;133.19178025237227;30.1;7.377897936236343;5.59
ACM AMINO 45 SOLID;15;15;15;Organic;85;3.34;Sousse;Central;Tomato;142;33;22;Soil Application;45;17.844050377966504;61.839602340932856;42.05494412767394;7.410255524535577;6.0
ALGALIV;10;5;10;Organic;85;2.2;Sousse;Central;Corn;142;61;34;Radicular and Foliar;70;15.2;64.22599228856282;50.3;7.5284071273652495;7.62
ACM MAR 20;5;15;10;Granular;50;2.42;Gabes;South;Tomato;142;33;22;Radicular and Foliar;45;5.4;85.22722623643094;40.07112313434521;8.129870029237969;14.34
FOLIARFEED 10-5-5;10;5;5;Granular;65;1.52;Kef;Central;Barley;127;39;57;Foliar;55;15.5;102.63350541328364;25.8;8.017155171096846;22.19
BIORADICANTE;10;5;15;Liquid;70;2.5;Nabeul;North;Potato;61;62;21;Radicular;50;20.5;119.12087475007309;54.68155203385282;6.786830168023166;6.4
RHYZO;8;10;5;Liquid;55;2.64;Sfax;South;Barley;127;39;57;Radicular;55;6.7;106.4;41.723790082799226;7.730434417462932;23.5
IRONMAX 6%;5;15;10;Liquid;70;2.34;Zaghouan;North;Barley;127;39;57;Foliar;55;17.2;152.8187184937635;75.75143861205403;7.287578997725179;8.62
BIORADICANTE;10;5;15;Liquid;70;2.86;Jendouba;North;Tomato;142;33;22;Radicular;45;28.745227354932386;81.7;65.8;6.745497587156229;6.85
IRONMAX 6%;5;15;10;Liquid;70;2.82;Tozeur;South;Corn;142;61;34;Foliar;70;20.9;71.8;13.948113346548984;8.18046755894563;8.73
ACM COBRE;12;15;10;Organic;50;2.95;Jendouba;North;Potato;61;62;21;Radicular and Foliar;50;30.4;83.9;56.92953578184555;6.78411348907453;11.19
DAP;18;46;0;Granular;65;4.56;Siliana;Central;Potato;61;62;21;Radicular and Soil Application;50;16.23330643565068;83.8;51.37020331603798;7.276701033343017;35.01
ACM HUMIC;12;15;10;Granular;50;2.42;Kairouan;Central;Potato;61;62;21;Radicular and Foliar;50;18.643409734370536;73.22605409428186;52.24244371820791;7.848993648630628;11.57
ACM POTASIO GEL;12;15;20;Liquid;80;3.25;Kasserine;Central;Wheat;41;73;79;Radicular and Foliar;60;27.696273746542925;99.04222929187372;45.6;7.68276597146997;5.0
MANGANESE SULFATE;5;10;5;Chemical;70;2.34;Monastir;Central;Tomato;142;33;22;Soil Application;45;12.5;90.71709608926768;23.725347241175218;7.9444086503686;19.46
SANBIO PLANTA;15;10;15;Organic;80;2.84;Siliana;Central;Wheat;41;73;79;Soil Application;60;19.9;70.2;49.1;7.518473555706934;5.21
IDAI CA SOIL;8;10;15;Granular;85;2.93;Gabes;South;Potato;61;62;21;Radicular and Foliar;50;5.012225567930918;99.8;35.85832871288979;8.124394620960475;5.82
MAGNESIUM NITRATE;10;10;10;Granular;50;2.62;Tataouine;South;Tomato;142;33;22;Soil Application;45;24.280788807728964;68.7;22.27499122921889;7.43999589622694;13.85
BOMBARDIER SUGAR;15;15;10;Granular;50;2.91;Beja;North;Potato;61;62;21;Radicular and Foliar;50;27.52551446427608;136.5391478105682;43.5;7.127035183536376;12.57
HUMIFERT LIQUID;10;10;10;Liquid;50;2.6;Kebili;South;Olive;146;70;40;Radicular and Foliar;80;21.805118951611384;80.7;38.221014849095496;7.727973349657076;11.6
IDAI CA SOIL;8;10;15;Granular;85;2.95;Ben Arous;North;Corn;142;61;34;Radicular and Foliar;70;27.81811780474199;118.15215685202077;30.253712714095265;7.340205065498219;5.09
SUPER FIFTY;10;5;10;Liquid;80;2.49;Sidi Bouzid;Central;Potato;61;62;21;Radicular and Foliar;50;13.300015753616876;72.73191842751295;19.9;7.245763077374875;8.88
AGRIFUL;15;10;15;Organic;66;2.8;Sfax;South;Barley;127;39;57;Radicular and Foliar;55;6.579355753964067;97.9;36.76839471961012;7.630418356309593;7.28
KALIFERT 0-0-50;0;0;50;Granular;65;3.59;Zaghouan;North;Barley;127;39;57;Soil Application;55;17.31614058353449;139.3214813374092;88.2;7.600462449207248;5.0
ALGALIV;10;5;10;Organic;85;2.04;Manouba;North;Wheat;41;73;79;Radicular and Foliar;60;34.0;102.09781970560898;41.89559992687873;6.679816813395275;5.0
AMINOPLUS ORGANIC;10;5;10;Granular;55;1.97;Monastir;Central;Corn;142;61;34;Radicular and Foliar;70;11.371722454852897;86.9;19.56044939721721;8.15515649250581;10.7
NITROPLUS 30-0-0;30;0;0;Organic;85;2.06;Mahdia;Central;Corn;142;61;34;Soil Application;70;15.003763778390462;96.83036831106853;35.2;7.601947035021357;93.72
CRIPTHUM;18;15;20;Organic;65;3.41;Ariana;North;Barley;127;39;57;Radicular;55;16.552493428695023;87.84224237063218;35.2;7.305871382483192;5.35
ASCOFILLUM;15;10;10;Chemical;70;3.05;Sfax;South;Barley;127;39;57;Radicular and Foliar;55;6.5474855571602095;93.61021899738496;44.89726861536546;7.433343549247976;9.47
TRADECORP AZ;15;15;5;Granular;48;2.68;Manouba;North;Barley;127;39;57;Radicular and Foliar;55;32.4;105.3;39.2;6.77382984117696;18.82
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;2.96;Sfax;South;Corn;142;61;34;Soil Application;70;6.63482390273936;110.68940995272884;42.58241028263784;7.648015588144011;7.03
ACM HUMIC;12;15;10;Granular;50;3.2;Tunis;North;Barley;127;39;57;Radicular and Foliar;55;27.725864558077536;150.10848868259995;64.4459201237589;7.166868418067408;12.03
HOLD plus;5;10;20;Granular;80;2.95;Gabes;South;Barley;127;39;57;Radicular and Foliar;55;5.3;84.9;;8.190515107045465;5.0
NITROPLUS 30-0-0;30;0;0;Organic;85;2.11;Mahdia;Central;Olive;146;70;40;Soil Application;80;15.78233482536818;95.2;30.0;7.531644675858222;72.61
CALMAG 10-0-0 + 12CaO + 6MgO;10;0;0;Chemical;65;1.38;Bizerte;North;Tomato;142;33;22;Radicular and Foliar;45;30.968137412105733;82.87932602364893;42.30089338223107;6.928462004839354;122.81
FERROACTIV H48;15;10;5;Chemical;70;2.58;Manouba;North;Wheat;41;73;79;Foliar;60;36.179873505255344;95.76569645487768;35.73253532590573;6.5936903846419685;11.86
PANORAMIX WHEAT;10;5;10;Liquid;80;1.79;Sidi Bouzid;Central;Corn;142;61;34;Seed Treatment;70;12.53341742225662;78.40758377797657;23.223285563330915;7.259981366882164;8.4
FERTIMAX 15-15-15;15;15;15;Granular;60;3.02;Monastir;Central;Corn;142;61;34;Soil Application;70;13.3;83.35116899373485;19.6;7.856056135348322;6.84
AMMONIUM SULFATE;15;15;10;Liquid;53;3.45;Monastir;Central;Barley;127;39;57;Soil Application;55;12.749350722033396;85.85686240583003;22.88726508502944;7.70675129039002;12.35
BIOCALCIUM;10;15;15;Chemical;55;2.7;Nabeul;North;Barley;127;39;57;Radicular and Foliar;55;22.2;114.555539153564;58.9;6.801493704534029;8.17
ACM AMINO 12 VEGETAL;15;10;15;Liquid;75;2.71;Tunis;North;Wheat;41;73;79;Radicular and Foliar;60;25.275492162776946;134.3;60.32710419974664;7.1427308064086;5.0
VEGETAMIN ECO;15;15;10;Chemical;80;3.43;Sousse;Central;Potato;61;62;21;Radicular and Foliar;50;15.4;66.29550221212925;48.61211470707975;7.450654789171837;8.49
TECAMIN MAX;5;10;10;Chemical;50;2.48;Gafsa;South;Barley;127;39;57;Radicular and Foliar;55;11.4303354058836;59.16644395969981;39.33247674478717;8.383532773337661;12.91
MainstayCalcio;15;5;5;Liquid;60;2.69;Gabes;South;Corn;142;61;34;Radicular and Foliar;70;5.103834179338026;90.31447102891732;39.96045094158615;8.17186000873004;18.41
FRUTALIV;10;15;15;Organic;80;2.59;Zaghouan;North;Olive;146;70;40;Radicular and Foliar;80;18.287525337780803;144.9158451178561;76.1;7.345398548337708;5.0
MainstayCalcio;15;5;5;Liquid;60;2.28;Sfax;South;Potato;61;62;21;Radicular and Foliar;50;;106.2126423943737;40.8;7.977465236222181;9.28
BIOZINC;10;10;5;Liquid;50;1.82;Sidi Bouzid;Central;Potato;61;62;21;Foliar;50;11.5;;24.309777029057496;7.367104406892414;24.85
MIX DRIP COMPBI;5;10;20;Granular;70;2.55;Tataouine;South;Potato;61;62;21;Radicular and Foliar;50;19.71526219829961;84.2;26.25392976630373;7.437298301261669;5.25
FOLIASTIM MN/ZN;15;15;5;Liquid;75;2.29;Manouba;North;Tomato;142;33;22;Radicular;45;39.0;95.3;38.604831314701286;6.542726119704998;5.0
BLACKJAK;18;12;20;Granular;80;3.02;Bizerte;North;Wheat;41;73;79;Radicular;60;29.298378756846528;100.2;43.71528483554573;7.0504602703347325;5.0
CONTROLPHYT Cu;12;10;5;Organic;85;2.79;Gafsa;South;Tomato;142;33;22;Radicular and Foliar;45;11.032533750219908;60.298077137489045;39.47907361091217;8.337669419933965;18.35
PHOSFERT 18-46-0;18;46;0;Granular;85;3.89;Medenine;South;Olive;146;70;40;Soil Application;80;18.9;40.7;27.048543311803783;7.884930912286868;52.81
Potash;0;0;60;Granular;55;4.05;Gafsa;South;Olive;146;70;40;Radicular and Soil Application;80;11.29826193195086;61.7;39.8;8.126716164934406;5.0
WUXAL ASCOFOL;15;15;10;Liquid;70;3.04;Kairouan;Central;Wheat;41;73;79;Foliar;60;22.3;75.3;52.9874070502142;8.013780694152711;5.26
IDAI ALGAFER;15;15;10;Granular;80;2.87;Kairouan;Central;Olive;146;70;40;Radicular and Foliar;80;18.9;62.50950798292848;65.70361731824343;7.655116060887393;7.01
ACM BORO;12;15;15;Granular;70;3.19;Medenine;South;Olive;146;70;40;Foliar;80;20.610579534270503;39.54401868912392;25.92687564815368;7.5316944878391645;10.42
ALGALIV;10;5;10;Organic;85;1.8;Sousse;Central;Olive;146;70;40;Radicular and Foliar;80;15.2;68.6;48.4;7.4824176785112355;6.33
DEFENDER MZ;10;15;10;Liquid;85;3.05;Nabeul;North;Olive;146;70;40;Radicular and Foliar;80;24.214794792779426;116.0;49.9;6.95338702782782;6.85
DEFENDER MZ;10;15;10;Liquid;85;3.09;Tozeur;South;Barley;127;39;57;Radicular and Foliar;55;25.214421146732946;72.95993482503961;15.2;8.02793980272187;7.1
FOLIASTIM MN/ZN;15;15;5;Liquid;75;3.18;Kasserine;Central;Olive;146;70;40;Radicular;80;26.14262175936977;119.9;41.22591375323063;7.666056903709933;13.25
ALGALIV;10;5;10;Organic;85;2.39;Gafsa;South;Wheat;41;73;79;Radicular and Foliar;60;10.390133901030378;;42.4;8.103998193423012;5.58
BOMBARDIER SUGAR;15;15;10;Granular;50;3.12;Tunis;North;Corn;142;61;34;Radicular and Foliar;70;24.0;146.70688332485184;59.461902835215554;7.2756128605741;10.95
FERTICROP ORGANIC PLUS;15;12;15;Organic;55;2.65;Medenine;South;Corn;142;61;34;Soil Application;70;20.06125741689363;45.6;25.96459326337169;7.636618080624604;7.68
ACM MAR S;15;10;10;Granular;90;3.12;Nabeul;North;Barley;127;39;57;Foliar;55;23.274379757727285;105.92760832791912;58.5;6.81270157369559;7.12
POTASSIUM NITRATE;15;10;15;Granular;55;3.29;Gafsa;South;Barley;127;39;57;Soil Application;55;9.8;66.4;36.83142109069279;8.100957304594026;7.96
NPK 20-20-20;20;20;20;Granular;60;4.14;Monastir;Central;Olive;146;70;40;Radicular and Foliar;80;11.2;77.97533774582408;22.401642413465183;8.0800829099825;5.0
BIOCALCIUM;10;15;15;Chemical;55;3.33;Tunis;North;Wheat;41;73;79;Radicular and Foliar;60;24.6;144.96514051153196;65.40908311643588;7.080211317850411;5.0
CAOS XT;15;10;15;Chemical;55;2.6;Kairouan;Central;Potato;61;62;21;Radicular and Foliar;50;19.4;71.8;64.13753770392756;7.777180300027418;5.0
KALIFERT 0-0-50;0;0;50;Granular;67;3.23;Kef;Central;Wheat;41;73;79;Soil Application;60;16.88711635400309;90.13739261679214;26.401362649323254;7.664178518918229;5.0
CONTROLPHYT Cu;12;10;5;Organic;85;2.5;Sidi Bouzid;Central;Wheat;41;73;79;Radicular and Foliar;60;10.9;62.4427148232242;22.85224333704987;7.206285947631896;55.66
ACM SEAFORCE;5;10;15;Liquid;85;2.2;Siliana;Central;Potato;61;62;21;Seed Treatment and Foliar;50;17.3;72.44385300884184;57.57055680967208;7.286368995542689;5.0
AGRI M40;16;10;20;Granular;75;3.33;Medenine;South;Barley;127;39;57;Radicular;55;21.9;44.25768682511273;26.16109969016976;7.546202668551165;41.46
ACM COBRE;12;15;10;Organic;50;2.94;Mahdia;Central;Potato;61;62;21;Radicular and Foliar;50;15.5;104.335194931846;31.818062406871903;7.344090542789506;13.27
