STATIONNAME,CLIMATEZONE,CROP,COUNTRY,YA,YP,Source_Type,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,Data_Type,MANAGEMENT,CROPCYCLE,HARVESTYEAR,SOWINGDATE,CULTIVARMATURITY,USEDMODEL,Irrigation_Type
Sousse,2,Barley,Tunisia,5.01,5.91,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Barley,1,2012,11,158.0,WOFOST,1
Sousse,2,Vines,Tunisia,4.78,5.984999999999999,Station,10.63,35.83,25,16000,27000,1,3,Merged Data,Single Vines,1,1990,3,173.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.41,6.93,Station,10.63,35.83,25,16000,27000,3,2,Merged Data,Single Vines,1,1991,3,192.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.03,6.38,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Vines,1,1992,3,184.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.4,7.0,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Vines,1,1993,3,186.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.45,7.14,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Vines,1,1994,3,195.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.06,7.300000000000001,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Vines,1,1995,3,194.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.92,7.895,Station,10.63,35.83,25,16000,27000,2,5,Merged Data,Single Vines,1,1996,3,181.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.58,6.640000000000001,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Vines,1,1997,3,191.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.89,7.25,Station,10.63,35.83,25,16000,27000,3,5,Merged Data,Single Vines,1,1998,3,180.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.54,7.535,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Vines,1,1999,3,174.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.9,7.24,Station,10.63,35.83,25,16000,27000,3,5,Merged Data,Single Vines,1,2000,3,175.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.24,7.4,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Vines,1,2001,3,165.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.2,7.824999999999999,Station,10.63,35.83,25,16000,27000,2,1,Merged Data,Single Vines,1,2002,3,181.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.02,5.955,Station,10.63,35.83,25,16000,27000,2,1,Merged Data,Single Vines,1,2003,3,194.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.43,8.0,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Vines,1,2004,3,180.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.57,6.5,Station,10.63,35.83,25,16000,27000,2,1,Merged Data,Single Vines,1,2005,3,189.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.45,7.42,Station,10.63,35.83,25,16000,27000,2,1,Merged Data,Single Vines,1,2006,3,186.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.15,7.300000000000001,Station,10.63,35.83,25,16000,27000,2,4,Merged Data,Single Vines,1,2007,3,191.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.26,6.720000000000001,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Vines,1,2008,3,168.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.35,5.985,Station,10.63,35.83,25,16000,27000,3,2,Merged Data,Single Vines,1,2009,3,194.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.28,7.945,Station,10.63,35.83,25,16000,27000,2,4,Merged Data,Single Vines,1,2010,3,183.0,WOFOST,1
Sousse,2,Vines,Tunisia,5.37,6.755,Station,10.63,35.83,25,16000,27000,1,3,Merged Data,Single Vines,1,2011,3,172.0,WOFOST,1
Sousse,2,Vines,Tunisia,6.36,8.065000000000001,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Vines,1,2012,3,187.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.27,7.115,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Citrus,1,1990,2,210.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.79,7.904999999999999,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,1991,2,213.0,WOFOST,1
Sousse,2,Citrus,Tunisia,4.73,6.305,Station,10.63,35.83,25,16000,27000,3,2,Merged Data,Single Citrus,1,1992,2,210.0,WOFOST,1
Sousse,2,Citrus,Tunisia,4.95,6.39,Station,10.63,35.83,25,16000,27000,3,5,Merged Data,Single Citrus,1,1993,2,216.0,WOFOST,1
Sousse,2,Citrus,Tunisia,7.71,9.02,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,1994,2,211.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.56,8.185,Station,10.63,35.83,25,16000,27000,1,3,Merged Data,Single Citrus,1,1995,2,225.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.26,6.29,Station,10.63,35.83,25,16000,27000,1,5,Merged Data,Single Citrus,1,1996,2,200.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.48,7.5,Station,10.63,35.83,25,16000,27000,3,3,Merged Data,Single Citrus,1,1997,2,197.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.64,7.345,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Citrus,1,1998,2,206.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.41,7.390000000000001,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,1999,2,214.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.33,8.524999999999999,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Citrus,1,2000,2,211.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.89,8.01,Station,10.63,35.83,25,16000,27000,2,5,Merged Data,Single Citrus,1,2001,2,196.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.27,7.24,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Citrus,1,2002,2,223.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.44,7.44,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Citrus,1,2003,2,199.0,WOFOST,1
Sousse,2,Citrus,Tunisia,4.91,6.470000000000001,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,2004,2,224.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.34,8.030000000000001,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Citrus,1,2005,2,203.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.76,7.535,Station,10.63,35.83,25,16000,27000,1,3,Merged Data,Single Citrus,1,2006,2,215.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.32,8.625,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Citrus,1,2007,2,223.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.39,8.615,Station,10.63,35.83,25,16000,27000,2,4,Merged Data,Single Citrus,1,2008,2,220.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.68,6.51,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,2009,2,207.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.99,8.105,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Citrus,1,2010,2,202.0,WOFOST,1
Sousse,2,Citrus,Tunisia,6.12,7.685,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Citrus,1,2011,2,221.0,WOFOST,1
Sousse,2,Citrus,Tunisia,5.62,6.795,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Citrus,1,2012,2,219.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.54,11.485,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Tomatoes,1,1990,4,114.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.88,8.925,Station,10.63,35.83,25,16000,27000,1,4,Merged Data,Single Tomatoes,1,1991,4,123.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.12,9.955,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Tomatoes,1,1992,4,134.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.64,9.93,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Tomatoes,1,1993,4,108.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.39,10.61,Station,10.63,35.83,25,16000,27000,2,4,Merged Data,Single Tomatoes,1,1994,4,129.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.54,8.175,Station,10.63,35.83,25,16000,27000,1,2,Merged Data,Single Tomatoes,1,1995,4,117.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,6.63,8.335,Station,10.63,35.83,25,16000,27000,1,5,Merged Data,Single Tomatoes,1,1996,4,110.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.16,8.32,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Tomatoes,1,1997,4,129.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,9.83,10.695,Station,10.63,35.83,25,16000,27000,3,3,Merged Data,Single Tomatoes,1,1998,4,116.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.67,9.67,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Tomatoes,1,1999,4,106.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.36,9.91,Station,10.63,35.83,25,16000,27000,1,4,Merged Data,Single Tomatoes,1,2000,4,113.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,9.79,11.555,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Tomatoes,1,2001,4,127.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.57,9.04,Station,10.63,35.83,25,16000,27000,2,5,Merged Data,Single Tomatoes,1,2002,4,116.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.34,9.645,Station,10.63,35.83,25,16000,27000,3,5,Merged Data,Single Tomatoes,1,2003,4,111.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.18,11.07,Station,10.63,35.83,25,16000,27000,3,1,Merged Data,Single Tomatoes,1,2004,4,105.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.48,10.355,Station,10.63,35.83,25,16000,27000,3,5,Merged Data,Single Tomatoes,1,2005,4,133.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.1,8.84,Station,10.63,35.83,25,16000,27000,2,3,Merged Data,Single Tomatoes,1,2006,4,117.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.75,11.005,Station,10.63,35.83,25,16000,27000,1,1,Merged Data,Single Tomatoes,1,2007,4,123.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.13,9.190000000000001,Station,10.63,35.83,25,16000,27000,2,2,Merged Data,Single Tomatoes,1,2008,4,132.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,7.51,9.774999999999999,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Tomatoes,1,2009,4,124.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,8.63,10.67,Station,10.63,35.83,25,16000,27000,3,3,Merged Data,Single Tomatoes,1,2010,4,127.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,6.5,8.875,Station,10.63,35.83,25,16000,27000,3,4,Merged Data,Single Tomatoes,1,2011,4,128.0,WOFOST,1
Sousse,2,Tomatoes,Tunisia,9.49,11.615,Station,10.63,35.83,25,16000,27000,2,1,Merged Data,Single Tomatoes,1,2012,4,109.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.6,4.595000000000001,Station,10.83,35.76,20,15500,26500,3,2,Merged Data,Single Olives,1,1990,3,361.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.56,3.42,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Olives,1,1991,3,352.0,WOFOST,1
Monastir,2,Olives,Tunisia,4.14,4.585,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Olives,1,1992,3,375.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.23,3.59,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Olives,1,1993,3,356.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.34,4.06,Station,10.83,35.76,20,15500,26500,3,5,Merged Data,Single Olives,1,1994,3,364.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.47,3.5,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Olives,1,1995,3,364.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.41,3.295,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Olives,1,1996,3,352.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.81,3.265,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Olives,1,1997,3,360.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.84,3.845,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Olives,1,1998,3,364.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.41,3.37,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Olives,1,1999,3,351.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.61,4.095000000000001,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Olives,1,2000,3,376.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.29,3.995,Station,10.83,35.76,20,15500,26500,2,1,Merged Data,Single Olives,1,2001,3,376.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.57,4.529999999999999,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Olives,1,2002,3,358.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.02,3.46,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Olives,1,2003,3,353.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.37,4.165,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Olives,1,2004,3,355.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.81,4.494999999999999,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Olives,1,2005,3,354.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.53,4.295,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Olives,1,2006,3,370.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.75,4.325,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Olives,1,2007,3,353.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.82,4.215,Station,10.83,35.76,20,15500,26500,3,2,Merged Data,Single Olives,1,2008,3,352.0,WOFOST,1
Monastir,2,Olives,Tunisia,4.09,4.715,Station,10.83,35.76,20,15500,26500,3,3,Merged Data,Single Olives,1,2009,3,373.0,WOFOST,1
Monastir,2,Olives,Tunisia,3.51,4.6,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Olives,1,2010,3,371.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.69,3.365,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Olives,1,2011,3,373.0,WOFOST,1
Monastir,2,Olives,Tunisia,2.66,3.4,Station,10.83,35.76,20,15500,26500,3,2,Merged Data,Single Olives,1,2012,3,361.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.69,5.72,Station,10.83,35.76,20,15500,26500,3,2,Merged Data,Single Wheat,1,1990,11,170.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.89,6.745,Station,10.83,35.76,20,15500,26500,2,5,Merged Data,Single Wheat,1,1991,11,183.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.48,6.52,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Wheat,1,1992,11,161.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.41,4.949999999999999,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,1993,11,180.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.07,5.965,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,1994,11,167.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.48,6.6,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,1995,11,166.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.55,5.505,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Wheat,1,1996,11,183.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.66,6.19,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Wheat,1,1997,11,155.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.4,6.390000000000001,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Wheat,1,1998,11,185.0,WOFOST,1
Monastir,2,Wheat,Tunisia,3.81,5.225,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,1999,11,179.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.06,5.09,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Wheat,1,2000,11,172.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.17,5.065,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Wheat,1,2001,11,157.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.32,6.68,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Wheat,1,2002,11,182.0,WOFOST,1
Monastir,2,Wheat,Tunisia,3.83,5.04,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Wheat,1,2003,11,155.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.36,6.815,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Wheat,1,2004,11,164.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.7,5.875,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Wheat,1,2005,11,181.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.16,5.78,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,2006,11,172.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.3,5.38,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Wheat,1,2007,11,184.0,WOFOST,1
Monastir,2,Wheat,Tunisia,3.87,5.205,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Wheat,1,2008,11,170.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.77,5.225,Station,10.83,35.76,20,15500,26500,2,1,Merged Data,Single Wheat,1,2009,11,169.0,WOFOST,1
Monastir,2,Wheat,Tunisia,5.16,6.195,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Wheat,1,2010,11,163.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.84,6.835,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Wheat,1,2011,11,178.0,WOFOST,1
Monastir,2,Wheat,Tunisia,4.69,5.295,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Wheat,1,2012,11,172.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.81,5.859999999999999,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Barley,1,1990,11,162.0,WOFOST,1
Monastir,2,Barley,Tunisia,5.39,6.029999999999999,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Barley,1,1991,11,170.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.07,5.495,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Barley,1,1992,11,163.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.5,5.905,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Barley,1,1993,11,162.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.52,5.565,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Barley,1,1994,11,148.0,WOFOST,1
Monastir,2,Barley,Tunisia,3.93,5.065,Station,10.83,35.76,20,15500,26500,3,5,Merged Data,Single Barley,1,1995,11,146.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.45,5.96,Station,10.83,35.76,20,15500,26500,1,5,Merged Data,Single Barley,1,1996,11,161.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.52,5.17,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Barley,1,1997,11,163.0,WOFOST,1
Monastir,2,Barley,Tunisia,3.66,4.825,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Barley,1,1998,11,156.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.89,6.35,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Barley,1,1999,11,161.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.06,5.425,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Barley,1,2000,11,165.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.64,5.82,Station,10.83,35.76,20,15500,26500,3,3,Merged Data,Single Barley,1,2001,11,169.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.38,5.08,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Barley,1,2002,11,168.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.62,5.75,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Barley,1,2003,11,163.0,WOFOST,1
Monastir,2,Barley,Tunisia,5.31,6.19,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Barley,1,2004,11,163.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.42,6.125,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Barley,1,2005,11,163.0,WOFOST,1
Monastir,2,Barley,Tunisia,3.69,5.085,Station,10.83,35.76,20,15500,26500,1,5,Merged Data,Single Barley,1,2006,11,164.0,WOFOST,1
Monastir,2,Barley,Tunisia,3.7,5.135,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Barley,1,2007,11,154.0,WOFOST,1
Monastir,2,Barley,Tunisia,3.36,4.445,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Barley,1,2008,11,150.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.71,6.380000000000001,Station,10.83,35.76,20,15500,26500,1,5,Merged Data,Single Barley,1,2009,11,152.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.79,6.305,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Barley,1,2010,11,154.0,WOFOST,1
Monastir,2,Barley,Tunisia,5.18,6.09,Station,10.83,35.76,20,15500,26500,1,2,Merged Data,Single Barley,1,2011,11,165.0,WOFOST,1
Monastir,2,Barley,Tunisia,4.52,6.27,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Barley,1,2012,11,155.0,WOFOST,1
Monastir,2,Vines,Tunisia,6.0,6.94,Station,10.83,35.76,20,15500,26500,3,5,Merged Data,Single Vines,1,1990,3,193.0,WOFOST,1
Monastir,2,Vines,Tunisia,6.2,7.695,Station,10.83,35.76,20,15500,26500,2,1,Merged Data,Single Vines,1,1991,3,166.0,WOFOST,1
Monastir,2,Vines,Tunisia,6.15,7.045,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Vines,1,1992,3,177.0,WOFOST,1
Monastir,2,Vines,Tunisia,6.55,7.54,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Vines,1,1993,3,193.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.83,6.715,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Vines,1,1994,3,185.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.08,6.945,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Vines,1,1995,3,187.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.38,7.315,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Vines,1,1996,3,181.0,WOFOST,1
Monastir,2,Vines,Tunisia,4.52,6.535,Station,10.83,35.76,20,15500,26500,3,5,Merged Data,Single Vines,1,1997,3,186.0,WOFOST,1
Monastir,2,Vines,Tunisia,4.65,6.375,Station,10.83,35.76,20,15500,26500,2,4,Merged Data,Single Vines,1,1998,3,192.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.15,6.59,Station,10.83,35.76,20,15500,26500,1,4,Merged Data,Single Vines,1,1999,3,176.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.76,6.22,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Vines,1,2000,3,181.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.7,6.825,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Vines,1,2001,3,176.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.39,7.365,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Vines,1,2002,3,180.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.66,6.07,Station,10.83,35.76,20,15500,26500,2,5,Merged Data,Single Vines,1,2003,3,165.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.26,7.52,Station,10.83,35.76,20,15500,26500,2,5,Merged Data,Single Vines,1,2004,3,176.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.45,6.57,Station,10.83,35.76,20,15500,26500,3,3,Merged Data,Single Vines,1,2005,3,193.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.4,6.57,Station,10.83,35.76,20,15500,26500,1,1,Merged Data,Single Vines,1,2006,3,165.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.42,7.08,Station,10.83,35.76,20,15500,26500,1,3,Merged Data,Single Vines,1,2007,3,194.0,WOFOST,1
Monastir,2,Vines,Tunisia,6.65,7.675,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Vines,1,2008,3,168.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.28,6.94,Station,10.83,35.76,20,15500,26500,2,5,Merged Data,Single Vines,1,2009,3,174.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.49,6.1,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Vines,1,2010,3,172.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.14,7.155,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Vines,1,2011,3,178.0,WOFOST,1
Monastir,2,Vines,Tunisia,5.16,6.34,Station,10.83,35.76,20,15500,26500,2,2,Merged Data,Single Vines,1,2012,3,174.0,WOFOST,1
Monastir,2,Citrus,Tunisia,6.25,7.665,Station,10.83,35.76,20,15500,26500,2,1,Merged Data,Single Citrus,1,1990,2,221.0,WOFOST,1
Monastir,2,Citrus,Tunisia,6.75,7.435,Station,10.83,35.76,20,15500,26500,2,5,Merged Data,Single Citrus,1,1991,2,201.0,WOFOST,1
Monastir,2,Citrus,Tunisia,5.3,6.69,Station,10.83,35.76,20,15500,26500,3,4,Merged Data,Single Citrus,1,1992,2,201.0,WOFOST,1
Monastir,2,Citrus,Tunisia,5.66,7.765000000000001,Station,10.83,35.76,20,15500,26500,3,3,Merged Data,Single Citrus,1,1993,2,205.0,WOFOST,1
Monastir,2,Citrus,Tunisia,7.51,8.635,Station,10.83,35.76,20,15500,26500,2,3,Merged Data,Single Citrus,1,1994,2,211.0,WOFOST,1
Monastir,2,Citrus,Tunisia,5.95,7.845000000000001,Station,10.83,35.76,20,15500,26500,3,2,Merged Data,Single Citrus,1,1995,2,215.0,WOFOST,1
Monastir,2,Citrus,Tunisia,4.81,6.445,Station,10.83,35.76,20,15500,26500,3,1,Merged Data,Single Citrus,1,1996,2,203.0,WOFOST,1
